nit	empresa	fuente	nit_len
800091549	IMPRESISTEM SAS	1000_empresas	9.0
890900308	FABRICATO S.A	1000_empresas	9.0
900031088	COMERCIALIZADORA INTERNACIONAL BANAROS UNIDOS DE SANTA MARTA	1000_empresas	9.0
830110347	C.I. CHEVRON EXPORT S.A.S	1000_empresas	9.0
800000276	AVICOLA EL MADRONO SA	1000_empresas	9.0
805025964	CREDIVALORES CREDISERVICIOS S.A.S	1000_empresas	9.0
811016426	MEDICAMENTOS POS SA0	1000_empresas	9.0
860001022	Casa Editorial El Tiempo S.A.	1000_empresas	9.0
860005114	lLINDE COLOMBIA S.A.	1000_empresas	9.0
800103090	CONSORCIO MINERO UNIDO S.A.	1000_empresas	9.0
800146425	ORGANIZACION SOLARTE Y CIA S.C.A.	1000_empresas	9.0
830025149	MEDTRONIC COLOMBIA S.A.	1000_empresas	9.0
890903024	COMERCIAL INTERNACIONAL DE EQUIPOS Y MAQUNARIA S.A.S	1000_empresas	9.0
890200179	SANAUTOS SA	1000_empresas	9.0
860004855	Goodyear de Colombia	1000_empresas	9.0
802007669	TRANSELCA S.A. E.S.P.	1000_empresas	9.0
890907163	COMPANIA INDUSTRIAL DE PRODUCTOS AGROPECUARIOS S.A.	1000_empresas	9.0
830508017	FULLCARGA COLOMBIA SAS	1000_empresas	9.0
830021253	CROWN COLOMBIANA S.A.	1000_empresas	9.0
830113831	ALIANSALUD EPS S.A.	1000_empresas	9.0
800169499	ODINSA S.A.	1000_empresas	9.0
800007955	COMMERK SAS	1000_empresas	9.0
800136835	CENTURYLINK COLOMBIA S.A.	1000_empresas	9.0
900570964	ULTRACEM SAS	1000_empresas	9.0
860026759	CARTONES AMERICA S.A. CAME	1000_empresas	9.0
890103400	ALIMENTOS CONCENTRADOS DEL CARIBE S.A.	1000_empresas	9.0
800100159	COMPANIA DE COSMETICOS  VOTRE PASSION SAS	1000_empresas	9.0
840000922	C.I. TOP S.A.	1000_empresas	9.0
860513493	Constructora Bolivar Bogota S.A.	1000_empresas	9.0
891401705	INGENIO RISARALDA SA	1000_empresas	9.0
890322007	QUIMPAC DE COLOMBIA S.A.	1000_empresas	9.0
900291798	CI ADM COLOMBIA LTDA	1000_empresas	9.0
900561761	INGRAM MICRO SAS	1000_empresas	9.0
800106774	MERCADO ZAPATOCA S.A	1000_empresas	9.0
890903310	ANHIDRIDOS Y DERIVADOS DE COLOMBIA S.A.S. ANDERCOL	1000_empresas	9.0
817002533	CI YUMBO S.A.	1000_empresas	9.0
830016868	AGROAVICOLA SAN MARINO SA	1000_empresas	9.0
890900120	Suministros de Colombia S.A.S.	1000_empresas	9.0
900459993	GRUPO ETHUSS S.A.S.	1000_empresas	9.0
830024974	NATURA COSMETICOS LTDA	1000_empresas	9.0
900189181	PEPSICO ALIMENTOS Z.F. LTDA	1000_empresas	9.0
890301291	ELI LILLY INTERAMERICANA INC	1000_empresas	9.0
860028580	DISPAPELES S.A.S	1000_empresas	9.0
901009478	VIA 40 EXPRESS S A S	1000_empresas	9.0
890205142	DISTRIBUIDORA AVICOLA SAS	1000_empresas	9.0
830008524	BLULOGISTICS COLOMBIA SAS	1000_empresas	9.0
890916575	DISTRIBUIDORA DE VINOS Y LICORES SAS	1000_empresas	9.0
890922549	PREMEX S.A.S	1000_empresas	9.0
890318278	CONALVIAS CONSTRUCCIONES SAS	1000_empresas	9.0
900397839	COMPANIA DSIERRA S.A.S	1000_empresas	9.0
800212840	LOREAL COLOMBIA S.A.S	1000_empresas	9.0
817002510	CARVAJAL PULPA Y PAPEL ZONA FRANCA PERMANENTE ESPECIAL	1000_empresas	9.0
817000705	COLOMBINA DEL CAUCA S.A.	1000_empresas	9.0
830112317	PROMOTORA DE CAFE COLOMBIA S. A.	1000_empresas	9.0
890905032	PREBEL S.A	1000_empresas	9.0
900117087	BIOCOMBUSTIBLES SOSTENIBLES DEL CARIBE S.A. USUARIO OPERADOR DE ZONA FRANCA	1000_empresas	9.0
900015051	ACEITES MANUELITA S.A.	1000_empresas	9.0
860000898	SKN CARIBECAFE LTDA	1000_empresas	9.0
800047031	DURATEX S.A.	1000_empresas	9.0
900265170	RIESGO E INVERSIONES BOLIVAR S.A.S.	1000_empresas	9.0
890101176	MEICO SA	1000_empresas	9.0
890941663	DISTRIBUIDORA PASTEUR S.A	1000_empresas	9.0
890100703	"GRASAS Y ACEITES VEGETALES LIMITADA ""GRACETALES LIMITADA"""	1000_empresas	9.0
806000179	HOTELES DECAMERON COLOMBIA S.A.S	1000_empresas	9.0
900682561	HIDROCARBUROS DEL CASANARE SAS	1000_empresas	9.0
800218958	FLEXO SPRING S.A.S	1000_empresas	9.0
890925108	PAPELES Y CARTONES S.A	1000_empresas	9.0
890312765	MORELCO S.A.S.	1000_empresas	9.0
890211777	CONSTRUCCIONES MARVAL S.A.	1000_empresas	9.0
900277370	iShop colombia SAS	1000_empresas	9.0
900580962	SOLINSA GC SAS	1000_empresas	9.0
900226684	C.I BULK TRADING SUR AMERICA S.A.S	1000_empresas	9.0
860350234	BRINKS DE COLOMBIA SA	1000_empresas	9.0
891300959	Sucroal S.A.	1000_empresas	9.0
800100610	TECNOFARMA COLOMBIA SAS	1000_empresas	9.0
817003055	TECNOFAR TQ S.A.S.	1000_empresas	9.0
800020220	AGROINDUSTRIAL MOLINO SONORA AP SAS	1000_empresas	9.0
900377163	ATC SITIOS DE COLOMBIA SAS	1000_empresas	9.0
900540901	C.I. LCC S.A.S.	1000_empresas	9.0
860052634	DISTRIBUIDORA LOS COCHES LA SABANA SAS	1000_empresas	9.0
800233881	LATINOAMERICANA DE CONSTRUCCIONES SA	1000_empresas	9.0
800216499	AGOFER SAS	1000_empresas	9.0
860024586	PAVIMENTOS COLOMBIA SAS	1000_empresas	9.0
890304099	HOTELES ESTELAR S.A.	1000_empresas	9.0
900389969	HAYUELOS COLOMBIA SAS	1000_empresas	9.0
900783939	BAXALTA COLOMBIA S.A.S	1000_empresas	9.0
860010451	CASALIMPIA S.A.	1000_empresas	9.0
800022127	ESTUDIOS, PROYECTOS E INVERSIONES DE LOS ANDES S.A.S	1000_empresas	9.0
860019063	"MOTORES Y MAQUINAS S.A. ""MOTORYSA"""	1000_empresas	9.0
860069497	AUTONIZA S A	1000_empresas	9.0
900943243	SURAMERICA COMERCIAL SAS	1000_empresas	9.0
890300213	ALUMINIO NACIONAL SA	1000_empresas	9.0
900089005	AMERISUR EXPLORACION COLOMBIA LIMITADA	1000_empresas	9.0
860000018	AGENCIA DE VIAJES Y TURISMO AVIATUR S.A.S	1000_empresas	9.0
890309556	ACCION SAS	1000_empresas	9.0
800245795	PARMALAT COLOMBIA LTDA	1000_empresas	9.0
800200598	PRODESA Y CIA S.A.	1000_empresas	9.0
900878893	NEOCORP S.A.S.	1000_empresas	9.0
890904815	ARQUITECTOS E INGENIEROS ASOCIADOS SA EN REORGANIZACION	1000_empresas	9.0
890900250	JOHN RESTREPO A Y CIA S.A	1000_empresas	9.0
860046201	FORTOX SA	1000_empresas	9.0
860500480	ALMACENES CORONA S.A.S	1000_empresas	9.0
890905627	CASA BRITANICA SA	1000_empresas	9.0
830142761	Carbones Andinos SAS	1000_empresas	9.0
830507278	GLORIA COLOMBIA S.A.	1000_empresas	9.0
860001965	TEXTILES LAFAYETTE SAS	1000_empresas	9.0
900061224	MERCAMIO SA	1000_empresas	9.0
830034723	MERCANTIL COLPATRIA S.A.	1000_empresas	9.0
890311875	SCHNEIDER ELECTRIC DE COLOMBIA SAS	1000_empresas	9.0
830113603	RENDIFIN S.A.	1000_empresas	9.0
900470939	CONSTRUCTORA TUNEL DEL ORIENTE S.A.S	1000_empresas	9.0
860007884	AUTOMOTORA NACIONAL SAS	1000_empresas	9.0
860531287	MELEXA SAS	1000_empresas	9.0
860032463	PERENCO COLOMBIA LIMITED	1000_empresas	9.0
900229376	C I TOYOTA TSUSHO DE COLOMBIA S A	1000_empresas	9.0
837000084	EPS INDIGENA MALLAMAS	1000_empresas	9.0
860002459	CONSORCIO METALURGICO NACIONAL SAS	1000_empresas	9.0
805018495	CERDOS DEL VALLE SA	1000_empresas	9.0
860005264	FABRICA DE GRASAS Y PRODUCTOS QUIMICOS LTDA	1000_empresas	9.0
860000753	Boehringer Ingelheim S.A.	1000_empresas	9.0
830089336	WESTCON GROUP COLOMBIA LTDA	1000_empresas	9.0
860037900	CONSTRUCTORA BOLIVAR CALI SA	1000_empresas	9.0
860013951	G4S SECURESOLUTIONS COLOMBIA SA	1000_empresas	9.0
900241676	SKBERGE COLOMBIA S.A.S.	1000_empresas	9.0
900179369	CONFIPETROL SAS	1000_empresas	9.0
860000135	AZUL K S.A	1000_empresas	9.0
860511458	AGROINTEGRAL ANDINA SAS	1000_empresas	9.0
860015118	CONTINAUTOS S A S	1000_empresas	9.0
900118612	COMERCIALIZADORA INTERNACIONAL DE METALES PRECIOSOS DE COLOMBIA S.A.	1000_empresas	9.0
890938020	INPROQUIM SAS	1000_empresas	9.0
860050420	Ventas y Servicios S.A.	1000_empresas	9.0
860002127	INDUSTRIA COLOMBIANA DE LLANTAS SA	1000_empresas	9.0
900018975	CASS CONSTRUCTORES SAS	1000_empresas	9.0
900514524	Abbvie S.A.S.	1000_empresas	9.0
900744408	EXITO INDUSTRIAS SAS	1000_empresas	9.0
830036921	VIDRIO ANDINO S.A.S.	1000_empresas	9.0
800182330	VALORES Y CONTRATOS S.A.	1000_empresas	9.0
890301680	MOTORES DEL VALLE MOTOVALLE S. A. S.	1000_empresas	9.0
800067065	PROMOTORA MEDICA LAS AMERICAS S A	1000_empresas	9.0
830065842	ATENTO COLOMBIA S.A.	1000_empresas	9.0
890205645	MARVAL S.A.	1000_empresas	9.0
860078024	JORGE CORTES MORA Y CIA SAS	1000_empresas	9.0
890903295	Suppla S.A.	1000_empresas	9.0
860030380	DHL GLOBAL FORWARDING COLOMBIA S.A.S.	1000_empresas	9.0
860058831	avicola los cambulos sa.	1000_empresas	9.0
811022981	SOBERANA SAS	1000_empresas	9.0
900499032	STECKERL ACEROS SAS	1000_empresas	9.0
800055116	CALYPSO DEL CARIBE S.A.	1000_empresas	9.0
860514592	DEPOSITO PRINCIPAL DE DROGAS LTDA	1000_empresas	9.0
830050346	NESTLE PURINA PET CARE DE COLOMBIA  SA	1000_empresas	9.0
860001899	CORPACERO SAS	1000_empresas	9.0
807005015	COMERCIALIZADORA INTERNACIONAL EXCOMIN SAS	1000_empresas	9.0
800052534	DISTRIBUCIONES AXA SAS	1000_empresas	9.0
890209612	NEXANS COLOMBIA S.A.	1000_empresas	9.0
800200934	Tetra Pak Ltda.	1000_empresas	9.0
830058272	CAM COLOMBIA  MULTISERVICIOS S.A.S	1000_empresas	9.0
800058607	CONTROLES EMPRESARIALES SAS	1000_empresas	9.0
800249704	COLWAGEN SAS	1000_empresas	9.0
800228026	MCKINSEY & COMPANY COLOMBIA INC	1000_empresas	9.0
900738674	SMI COLOMBIA S.A.S.	1000_empresas	9.0
860017055	PRODUCTOS ALIMENTICIOS DORIA S.A.S.	1000_empresas	9.0
860522056	LAMITECH S.A.S.	1000_empresas	9.0
800107494	IINVERSIONES DE GASES DE COLOMBIA SA	1000_empresas	9.0
890101279	CONTINENTE S.A.S	1000_empresas	9.0
811019880	ANTIOQUENA DE PORCINOS SAS	1000_empresas	9.0
800110980	ACCENTURE	1000_empresas	9.0
830036108	SED INTERNATIONAL DE COLOMBIA SAS	1000_empresas	9.0
890937250	"""""""UNION ELECTRICA S.A.
""""
"""	1000_empresas	9.0
800099903	CARVAJAL EDUCACION S.A.S.	1000_empresas	9.0
900304940	TOUR VACATION HOTELES AZUL SAS	1000_empresas	9.0
900308247	"SUMMA PROPIEDADES SAS""SUMMA PROPIEDADES SAS"	1000_empresas	9.0
900640334	SALUD COLPATRIA	1000_empresas	9.0
900160905	PIONEER DE COLOMBIA SDAD LTDA.	1000_empresas	9.0
830074222	SYNGENTA SA	1000_empresas	9.0
890924167	CI HERMECO SA	1000_empresas	9.0
800014246	ESTYMA ESTUDIOS Y MANEJOS S.A.	1000_empresas	9.0
860032450	POLLO FIESTA SA	1000_empresas	9.0
860025285	"ERICSSON DE COLOMBIA S. 
ACTIVIDADES DE TELECOMUNICACIONES  
J6190 - Otras actividades de telecomunicaciones
01. ANUAL
1969-07-01
2069-07-01
ACTIVA
01. SOCIEDAD ANONIMA
07. ACTIVIDAD ECONOMICA DIFERENTE A LAS ANTERIORES"	1000_empresas	9.0
830012969	Glaxosmithkline Colombia S.A	1000_empresas	9.0
860001777	INDUSTRIAS INCA S.A.S	1000_empresas	9.0
890312779	S&A SERVICIOS Y ASESORIAS SAS	1000_empresas	9.0
860009694	CYRGO SAS	1000_empresas	9.0
860030808	NALCO DE COLOMBIA LTDA	1000_empresas	9.0
900557875	NOVO NORDISK COLOMBIA SAS	1000_empresas	9.0
900103457	TCS SOLUTION CENTER SUCURSAL COLOMBIA	1000_empresas	9.0
860002302	ETERNIT COLOMBIANA S.A.	1000_empresas	9.0
891300513	INGENIO PICHICHI S.A.	1000_empresas	9.0
900279810	TUSCANY SOUTH AMERICA LTD SUCURSAL COLOMBIA	1000_empresas	9.0
900641706	SGS COLOMBIA HOLDING SAS	1000_empresas	9.0
860076820	POLLO ANDINO S.A.	1000_empresas	9.0
890315540	PRODUCTOS YUPI SAS	1000_empresas	9.0
811010832	VEHICULOS DEL CAMINO S.A.S	1000_empresas	9.0
817002753	DRYPERS ANDINA SA	1000_empresas	9.0
890900081	AUTOLARTE SA	1000_empresas	9.0
800241958	HEWLETT PACKARD COLOMBIA LTDA	1000_empresas	9.0
900160265	INVERSIONES RIOS GALLEGO S.A.S.	1000_empresas	9.0
890911431	CONINSA RAMON H S.A	1000_empresas	9.0
890100026	CAMAGUEY S.A	1000_empresas	9.0
900257179	INVERSIONES ESCORIAL S.A.	1000_empresas	9.0
890903035	TERMOTECNICA COINDUSTRIAL S.A.S.	1000_empresas	9.0
800020762	INVERSORA ANAGRAMA INVERANAGRAMA S.A.S.	1000_empresas	9.0
830092963	Superpolo SAS	1000_empresas	9.0
900265163	INVERSIONES FINANCIERAS BOLIVAR S.A.S.	1000_empresas	9.0
900353873	SCANIA COLOMBIA S.A.S	1000_empresas	9.0
860042141	PRODUCTOS QUIMICOS PANAMERICANOS SA EN REORGANIZACION	1000_empresas	9.0
900394791	MASIVO CAPITAL SAS EN REORGANIZACION	1000_empresas	9.0
802023228	CI ECOS S.A.	1000_empresas	9.0
900218578	Sistemas Colombia S.A.S.	1000_empresas	9.0
900411999	COFCO INTERNATIONAL COLOMBIA SAS	1000_empresas	9.0
890900652	INVESA S.A	1000_empresas	9.0
830094920	KMA CONSTRUCCIONES SAS	1000_empresas	9.0
860028601	FINANZAUTO S.A.	1000_empresas	9.0
830078515	COLUMBUS NETWORKS DE COLOMBIA LTDA	1000_empresas	9.0
830111971	GEOPRODUCTION OIL AND GAS COMPANY OF COLOMBIA	1000_empresas	9.0
900931305	Siemens Healthcare S.A.S.	1000_empresas	9.0
890804199	PRODUCTORA DE ALAMBRES  COLOMBIANOS PROALCO S.A.S	1000_empresas	9.0
811037075	LACTEOS BETANIA S.A.	1000_empresas	9.0
890700058	UNION DE ARROCEROS S.A.S.	1000_empresas	9.0
800133807	Scandinavia Pharma Ltda	1000_empresas	9.0
860002067	PROQUINAL S.A.	1000_empresas	9.0
900860284	BBI COLOMBIA SAS	1000_empresas	9.0
860054249	REPRESENTACIONES CONTINENTAL SAS	1000_empresas	9.0
900749166	MECO INFRAESTRUCTURA SAS	1000_empresas	9.0
811027319	SOCIEDAD DE COMERCIALIZACION INTERNACIONAL BANAFRUT S.A	1000_empresas	9.0
900522508	INVERSIONES SUPERVAQUITA LA 33 S.A.S.	1000_empresas	9.0
890327120	EXTRAS SA	1000_empresas	9.0
890106814	GRANOS Y CEREALES DE COLOMBIA SA	1000_empresas	9.0
900809229	GLAXOSMITHKLINE CONSUMER HEALTHCARE COLOMBIA S.A.S	1000_empresas	9.0
800173155	PRABYC  INGENIEROS  SAS	1000_empresas	9.0
860048867	DISAN COLOMBIA SA	1000_empresas	9.0
802019339	Adama Andina BV Sucursal Colombia	1000_empresas	9.0
815002042	PGI COLOMBIA LTDA	1000_empresas	9.0
800165377	GRUPO DECOR SAS	1000_empresas	9.0
900416386	ZONA FRANCA INDUSTRIAL COLMOTORES SAS	1000_empresas	9.0
860006853	CARBOQUIMICA S.A.S	1000_empresas	9.0
900108018	SHONA ENERGY (COLOMBIA) LIMITED	1000_empresas	9.0
900999139	HUAWEI TECHNOLOGIES MANAGED SERVICE COLOMBIA S.A.S	1000_empresas	9.0
890900285	COMPANIA DE EMPAQUES S A	1000_empresas	9.0
860502509	PVC GERFOR S.A.	1000_empresas	9.0
830098375	FLORES IPANEMA SAS	1000_empresas	9.0
800012375	QBCO S.A.S.	1000_empresas	9.0
830116134	PETROWORKS SAS	1000_empresas	9.0
860006160	PLASTILENE SAS	1000_empresas	9.0
860072172	EMPACOR S.A.	1000_empresas	9.0
860403972	POLLOS SAVICOL SA	1000_empresas	9.0
900785905	CENTRAL CERVECERA DE COLOMBIA SAS	1000_empresas	9.0
800206584	COMERCIALIZADORA INTERNACIONAL JEANS S.A.S	1000_empresas	9.0
900422614	EXPERIAN COLOMBIA S.A	1000_empresas	9.0
900311581	MAC CENTER COLOMBIA SOCIEDAD POR ACCIONES SIMPLIFICADA	1000_empresas	9.0
800096040	COMESTIBLES ALDOR SAS	1000_empresas	9.0
805021782	COMERCIALIZADORA FLORALIA S.A	1000_empresas	9.0
900759679	DISTRIBUIDORA HINO DE COLOMBIA SAS	1000_empresas	9.0
890105927	C.I FARMACAPSULAS S.A.	1000_empresas	9.0
800116871	C.I IMPORTEX S.A	1000_empresas	9.0
830024043	EMERALD ENERGY PLC SUCURSAL COLOMBIA	1000_empresas	9.0
830095890	ECOFERTIL S.A.	1000_empresas	9.0
860058975	NEXARTE SERVICIOS TEMPORALES S A	1000_empresas	9.0
900012984	INVERSORA LA PAZ S.A.S	1000_empresas	9.0
890928257	ALICO SA	1000_empresas	9.0
860007668	ALAMBRES Y MALLAS SA	1000_empresas	9.0
900378893	AR CONSTRUCCIONES SAS)	1000_empresas	9.0
901093846	ECOOPSOS S.A.S.	1000_empresas	9.0
830047819	Coca-Cola Servicios de Colombia S.A.	1000_empresas	9.0
860352419	VETRA EXPLORACION Y PRODUCCION COLOMBIA S.A.S.	1000_empresas	9.0
892115006	CCF DE LA GUAJIRA	1000_empresas	9.0
800013834	LABORATORIOS LA SANTE SA	1000_empresas	9.0
800042471	ARUS S.A.	1000_empresas	9.0
900338494	Tablemac MDF S.A.S	1000_empresas	9.0
890204134	DISTRIBUCIONES PASTOR JULIO DELGADO SA	1000_empresas	9.0
900203566	ABASTECEMOS DE OCCIDENTE SA	1000_empresas	9.0
860014923	CARACOL PRIMERA CADENA RADIAL COLOMBIANA SA	1000_empresas	9.0
800204462	EQUIRENT S.A.	1000_empresas	9.0
830055643	CINEMARK COLOMBIA SAS	1000_empresas	9.0
832000662	VENTAS Y MARCAS SAS	1000_empresas	9.0
800200336	MAKRO COMPUTO SA	1000_empresas	9.0
900330027	PETROMIL GAS SAS ESP	1000_empresas	9.0
801004045	DON POLLO SAS	1000_empresas	9.0
900851362	LABRANZA DE LA CEIBA SAS	1000_empresas	9.0
800186228	INGENIERIA DE VIAS SAS	1000_empresas	9.0
830112215	WORLD FUEL SERVICES COMPANY LLC SUCURSAL COLOMBIA	1000_empresas	9.0
890301163	DISTRIBUIDORA COLOMBINA LTDA.	1000_empresas	9.0
860006282	HB ESTRUCTURAS METALICAS S.A.S	1000_empresas	9.0
890900082	EDUARDONO SAS	1000_empresas	9.0
900934851	GASTRONOMIA ITALIANA EN COLOMBIA  SAS	1000_empresas	9.0
890800148	ETEX COLOMBIA S.A	1000_empresas	9.0
815002936	CRISTAR S.A.S	1000_empresas	9.0
860000531	CUSEZAR S.A.	1000_empresas	9.0
811007601	EMI ANTIOQUIA	1000_empresas	9.0
900915979	C I SHELL COMERCIALIZADORA COLOMBIA SAS	1000_empresas	9.0
860025639	MITSUBISHI ELECTRIC DE COLOMBIA LTDA	1000_empresas	9.0
890115406	A CONSTRUIR S.A.	1000_empresas	9.0
860040094	OXIGENOS DE COLOMBIA LTDA	1000_empresas	9.0
890110964	ALIMENTOS DEL VALLE SA	1000_empresas	9.0
890301918	PEPSI COLA COLOMBIA LTDA	1000_empresas	9.0
800208146	INVERSIONES ALCABAMA  S.A.	1000_empresas	9.0
860023264	SECURITAS COLOMBIA SA	1000_empresas	9.0
890917007	OPTIMA SAS VIVIENDA Y CONSTRUCCION	1000_empresas	9.0
900659229	CI FLORAL DISTRIBUTORS & SERVICES SAS	1000_empresas	9.0
900220408	INVERSIONES TQ S.A.S.	1000_empresas	9.0
890932279	C.I. IBLU SOCIEDAD POR ACCIONES SIMPLIFICADA	1000_empresas	9.0
860067998	FERRETERIA MULTIALAMBRES LTDA	1000_empresas	9.0
860002595	NEWELL BRANDS DE COLOMBIA SAS	1000_empresas	9.0
860008018	ESTUDIOS TECNICOS SAS	1000_empresas	9.0
800189687	ACEROS CORTADOS S.A.S	1000_empresas	9.0
830083392	PRODUCTORA DE TEXTILES DE TOCANCIPA S.A.. TOPTEX S.A.	1000_empresas	9.0
900040299	ATLANTIC FS SAS	1000_empresas	9.0
890327996	PROYECTOS DE INFRAESTRUCTURA S.A	1000_empresas	9.0
830050228	ADECCO SERVICIOS COLOMBIA SA	1000_empresas	9.0
860002541	CLINICA DE MARLY S A	1000_empresas	9.0
830035702	SOLETANCHE BACHY CIMAS S.A.S.	1000_empresas	9.0
860515770	ESTRELLA INTERNATIONAL ENERGY SERVICES SUCURSAL COLOMBIA	1000_empresas	9.0
890300794	PLASTICOS RIMAX SAS	1000_empresas	9.0
900319312	RAVENBIRD S.A.S.	1000_empresas	9.0
830083619	TALISMAN COLOMBIA OIL & GAS LTD	1000_empresas	9.0
800022558	BATERIAS WILLARD S. A.	1000_empresas	9.0
890806999	ARMETALES S.A	1000_empresas	9.0
802001105	MOLINOS DEL ATLANTICO SAS	1000_empresas	9.0
800066199	DIMANTEC LTDA	1000_empresas	9.0
800136105	MISION TEMPORAL LIMITADA	1000_empresas	9.0
839000495	ANAS WAYUU EPSI	1000_empresas	9.0
800144934	VISION Y MARKETING SAS	1000_empresas	9.0
890300684	RECKITT BENCKISER COLOMBIA S.A.	1000_empresas	9.0
890204162	SEGURIDAD Y VIGILANCIA COLOMBIANA SEVICOL LIMITADA	1000_empresas	9.0
900307098	CI MINERCOQUE DE COLOMBIA LTDA	1000_empresas	9.0
900420122	VIRGIN MOBILE COLOMBIA SAS	1000_empresas	9.0
890400372	RAFAEL DEL CASTILLO & CIA S.A	1000_empresas	9.0
830060331	"KOMATSU COLOMBIA S.A.S. 
KOMATSU COLOMBIA S.A.S."	1000_empresas	9.0
890100783	INDUSTRIAS CANNON DE COLOMBIA S.A.	1000_empresas	9.0
830055659	GTM COLOMBIA SA	1000_empresas	9.0
830090773	MASSY ENERGY COLOMBIA SAS	1000_empresas	9.0
900233101	CEMENTOS SAN MARCOS SAS	1000_empresas	9.0
800125872	KERALTY S.A.S.	1000_empresas	9.0
860521658	PERENCO OIL AND GAS COLOMBIA LIMITED	1000_empresas	9.0
890800788	SUMATEC S.A.S	1000_empresas	9.0
890908649	SUN CHEMICAL COLOMBIA SAS	1000_empresas	9.0
860508392	SERVIOPTICA SAS	1000_empresas	9.0
811010485	FGA FONDO DE GARANTIAS S.A.	1000_empresas	9.0
800226766	PROMIORIENTE S.A. E.S.P	1000_empresas	9.0
800114766	FRESKALECHE S.A.S.	1000_empresas	9.0
900273686	COMERCIALIZADORA MERCALDAS S.A	1000_empresas	9.0
900174089	CSP STEEL DE COLOMBIA LTDA	1000_empresas	9.0
860005669	LEGRAND COLOMBIA SA	1000_empresas	9.0
900439301	INVERSIONES INT COLOMBIA SAS	1000_empresas	9.0
900681625	ENVASES DE TOCANCIPA S.A.S	1000_empresas	9.0
860507710	AUTO STOK SAS	1000_empresas	9.0
891280008	CCF NARINO	1000_empresas	9.0
900055635	INVERSIONES LIGOL SAS	1000_empresas	9.0
811018676	JOHN URIBE E HIJOS S.A	1000_empresas	9.0
890900259	COLTEJER S.A.	1000_empresas	9.0
900713658	CNE OIL & GAS SAS	1000_empresas	9.0
830068119	VITALIS SACI	1000_empresas	9.0
860000656	HMV INGENIEROS LTDA	1000_empresas	9.0
890301054	TORRECAFE AGUILA ROJA Y CIA SA	1000_empresas	9.0
890900535	KELLOGG DE COLOMBIA SA	1000_empresas	9.0
890306372	ELECTROJAPONESA SA	1000_empresas	9.0
860001584	MECANELECTRO SAS	1000_empresas	9.0
890922586	Texcomercial - Texco SAS	1000_empresas	9.0
800125639	KENWORTH DE LA MONTANA S.A.S.	1000_empresas	9.0
800023551	CI INTERAMERICAN CONMINAS SAS	1000_empresas	9.0
835001216	EL GRAN LANGOSITNO SAS	1000_empresas	9.0
830013774	INDRA COLOMBIA LTDA	1000_empresas	9.0
890302955	RECAMIER S.A.	1000_empresas	9.0
800198591	BRANCH OF MICROSOFT COLOMBIA INC	1000_empresas	9.0
890302629	CONSTRUCTORA MELENDEZ S.A.	1000_empresas	9.0
860036884	ERNST & YOUNG SAS	1000_empresas	9.0
830039568	ASTRAZENECA COLOMBIA S.A.S	1000_empresas	9.0
860030605	FIRMENICH S.A.	1000_empresas	9.0
800208785	CONGELADOS AGRICOLAS SA CONGELAGRO SA	1000_empresas	9.0
900402080	FRESENIUS KABI COLOMBIA S.A.S	1000_empresas	9.0
890802586	ARME S.A.	1000_empresas	9.0
900078103	COMBUSTIBLES HYR LTDA	1000_empresas	9.0
890400080	CABOT COLOMBIANA S.A.	1000_empresas	9.0
890318919	VALLECILLA B Y VALLECILLA M	1000_empresas	9.0
830022462	ORICA COLOMBIA SAS	1000_empresas	9.0
890903910	RADIO CADENA NACIONAL SAS	1000_empresas	9.0
800175457	PANAMERICANA FORMAS E IMPRESOS S.A.	1000_empresas	9.0
811020804	CONALTURA CONSTRUCCION Y VIVIENDA S.A	1000_empresas	9.0
860013704	"""GASES INDUSTRIALES DE COLOMBIA S.A. """	1000_empresas	9.0
800057310	NEC DE COLOMBIA SA	1000_empresas	9.0
890480110	CCF CARTAGENA	1000_empresas	9.0
900521357	JMV CONSTRUKTORA SAS	1000_empresas	9.0
800059030	AGRICOLA EL RETIRO S.A.S.	1000_empresas	9.0
830126395	Americas Business Process Services S.A.	1000_empresas	9.0
800015583	COLSOF S.A.	1000_empresas	9.0
900255181	HOGAR Y MODA SAS	1000_empresas	9.0
800248617	"""RUQUIM S.A.S.
""
""RUQUIM S.A.S.
"""	1000_empresas	9.0
800067861	COMPANIA IBEROAMERICANA DE PLASTICOS  SAS	1000_empresas	9.0
890323239	SUMMAR TEMPORALES SAS	1000_empresas	9.0
900054711	"""EPK KIDS SMART SAS"	1000_empresas	9.0
860001963	PROTELA S.A.	1000_empresas	9.0
800166199	DELTEC SA	1000_empresas	9.0
900087151	CARTAGENA II SA	1000_empresas	9.0
900913341	NUEVO AEROPUERTO DE BARRANQUILLA SAS	1000_empresas	9.0
800136561	URBANIZADORA SANTAFE DE BOGOTA URBANSA S.A.	1000_empresas	9.0
890206051	ORGANIZACION SERVICIOS Y ASESORIAS SAS	1000_empresas	9.0
900020155	INVERSIONES MERCA Z SA	1000_empresas	9.0
860502105	IN BOND GEMA SAS	1000_empresas	9.0
805029321	CARIBE SA	1000_empresas	9.0
830106920	LABORATORIOS BIOPAS SA	1000_empresas	9.0
811021654	Internexa S.A.	1000_empresas	9.0
900129967	NEW GRANADA ENERGY CORPORATION SUCURSAL COLOMBIANA	1000_empresas	9.0
